InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
"ANSP","ORN","191852","","Bombycilla cedrorum","","","","","","","","USA","New Jersey","Camden","","","Haddon Heights; Haddon Heights High School","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","191882","","Bombycilla cedrorum","","","","","","","","USA","Pennsylvania","Bucks","","","Lower Makefield","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","","","Bombycilla cedrorum","","","","","","","","","","","","","; USA, New York, nr. Ithaca","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","","","Bombycilla cedrorum","","","","","","","","USA","Pennsylvania","Montgomery Co.","","","Green Lane Reservoir","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","","","Bombycilla cedrorum","","","","","","","","USA","New Hampshire","Lily Cove","","","Squam Lake","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","","","Bombycilla cedrorum","","","","","","","","USA","New Hampshire","","","","North Sandwich","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"ANSP","ORN","","","Bombycilla cedrorum","","","","","","","","USA","Pennsylvania","Philadelphia","","","Roxborough; 150 Spring Lane","","","","","","","","","","","2007-02-26T00:00:00-05:00"
"WNMU","Bird","118","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","Michigan","Lapeer County","","","Imlay City","","","1943","6","1","Jack Bayes","","","PreservedSpecimen","Found dead","2007-02-22T09:50:20Z"
"WNMU","Bird","119","1","Bombycilla garrulus","Bombycillidae","skin","","","","","","United States","New Mexico","Santa Fe County","","","Tesuque","","","1959","4","27","William S. Huey","","","PreservedSpecimen","","2007-02-22T09:50:27Z"
"WNMU","Bird","272","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1967","4","15","E. Vanden Bosch","","","PreservedSpecimen","Found dead","2007-02-22T09:55:57Z"
"WNMU","Bird","549","1","Bombycilla garrulus","Bombycillidae","skin","","","","","","United States","New Mexico","Santa Fe County","","","Tesuque","","","1962","1","18","Levon Lee","","","PreservedSpecimen","","2007-02-22T10:24:45Z"
"WNMU","Bird","1411","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","Michigan","Lapeer County","","","Attica Twp","","","1957","5","26","L. M. Zimmerman","","","PreservedSpecimen","Window kill, probably a migrant","2007-02-22T10:31:17Z"
"WNMU","Bird","1412","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1974","11","12","Susan A. Sontag","","","PreservedSpecimen","Window kill","2007-02-22T10:31:29Z"
"WNMU","Bird","1413","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1970","3","14","Robert F. Miller","","","PreservedSpecimen","Window kill","2007-02-22T10:31:40Z"
"WNMU","Bird","1414","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","Michigan","Lapeer County","","","Imlay City","","","1965","8","6","L. M. Zimmerman","","","PreservedSpecimen","Window kill","2007-02-22T10:31:51Z"
"WNMU","Bird","1415","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","5900-5900 ft","","1975","12","8","Dale A. Zimmerman","","","PreservedSpecimen","Found injured","2007-02-22T10:32:00Z"
"WNMU","Bird","1640","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","Michigan","Lapeer County","","","Imlay City","","","1965","8","6","L. M. Zimmerman","","","PreservedSpecimen","Window kill","2007-02-22T10:59:24Z"
"WNMU","Bird","1406","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1978","7","1","Robert F. Miller","","","PreservedSpecimen","","2007-02-22T11:58:20Z"
"WNMU","Bird","1407","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1970","2","16","Carol Ward","","","PreservedSpecimen","Found dead on porch","2007-02-22T12:00:55Z"
"WNMU","Bird","1408","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","6000-6000 ft","","1967","5","16","George Terpening","","","PreservedSpecimen","Found injured","2007-02-22T12:01:04Z"
"WNMU","Bird","1409","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","New Mexico","Grant County","","","Silver City","","","1970","3","14","Robert F. Miller","","","PreservedSpecimen","Window kill","2007-02-22T12:01:20Z"
"WNMU","Bird","1410","1","Bombycilla cedrorum","Bombycillidae","skin","","","","","","United States","Michigan","Washtenaw County","","","Dixboro","","","1948","6","16","Dale A. Zimmerman","","","PreservedSpecimen","D.O.R.","2007-02-22T12:01:37Z"
"DGR","Bird","24790","1","Bombycilla cedrorum","Bombycillidae","postcranial skeleton; heart, liver, muscle (frozen)","","35.6868439","-105.9350204","8047","World Geodetic System 1984","United States","New Mexico","Santa Fe County","","","Santa Fe","","","2005","8","29","Santa Fe Animal Shelter","MaNIS georeferencing guidelines","","PreservedSpecimen","","2006-03-13T12:00:00Z"
"BLB","Bird","709","200","Bombycilla cedrorum","Bombycillidae","audio recording","","39.940277777778","-83.0325","","not recorded","USA","Ohio","Franklin","","","Near lake, Greenlawn Cemetery","","","1953","5","28","Donald J Borror","not recorded","","SoundRecording","With Carl Reese.",":"
"BLB","Bird","1159","1","Bombycilla cedrorum","Bombycillidae","audio recording","","43.816666666667","-69.233333333333","","not recorded","USA","Maine","Lincoln","","","Near main building, Hog Island (Audubon peninsula)","","","1954","6","16","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","1271","10","Bombycilla cedrorum","Bombycillidae","audio recording","","40.2","-83.233333333333","","not recorded","USA","Ohio","Delaware","","","O'Shaughnessy Dam area","","","1955","4","2","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","2455","6","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Blendon Woods Metropolitan Park","","","1957","4","16","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","2456","23","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Blendon Woods Metropolitan Park","","","1957","4","16","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","3226","13","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","By parking lot 3-4, Blendon Woods Metropolitan Park","","","1958","4","19","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","3864","10","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Near parking lot 3-4, Blendon Woods Metropolitan Park","","","1959","4","18","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","3892","9","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Near parking lot 3-4, Blendon Woods Metropolitan Park","","","1959","4","24","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","3920","5","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Near parking lot 3-4, Blendon Woods Metropolitan Park","","","1959","4","29","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","4001","10","Bombycilla cedrorum","Bombycillidae","audio recording","","39.666666666667","-82.666666666667","","not recorded","USA","Ohio","Franklin","","","Picnic area, just south of Trading Post, Blacklick Metropolitan Park","","","1959","5","12","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","5029","9","Bombycilla cedrorum","Bombycillidae","audio recording","","39.940277777778","-83.0325","","not recorded","USA","Ohio","Franklin","","","Near pond, Greenlawn Cemetery","","","1961","4","23","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","5288","2","Bombycilla cedrorum","Bombycillidae","audio recording","","44.016666666667","-69.45","","not recorded","USA","Maine","Lincoln","","","Keene Neck Road near Cotton's, Keene Neck","","","1961","6","28","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","6079","1","Bombycilla cedrorum","Bombycillidae","audio recording","","43.816666666667","-69.233333333333","","not recorded","USA","Maine","Lincoln","","","North-west-north central part of blowdown (north central peninsula), Hog Island (Audubon peninsula)","","","1962","7","15","Donald J Borror","not recorded","","SoundRecording","Background white-throated sparrow has song pattern 5 - 6 of DJ Borror.",":"
"BLB","Bird","6191","20","Bombycilla cedrorum","Bombycillidae","audio recording","","39.666666666667","-82.666666666667","","not recorded","USA","Ohio","Franklin","","","Near Service Area and Beech-Maple parking lot, Blacklick Metropolitan Park","","","1963","4","6","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","6674","30","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Near parking lot 3-4, Blendon Woods Metropolitan Park","","","1964","3","14","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","7301","15","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","West end of parking lot 3-4, Blendon Woods Metropolitan Park","","","1965","4","10","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","7379","4","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","West end of parking lot 3-4, Blendon Woods Metropolitan Park","","","1965","4","29","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","10976","3","Bombycilla cedrorum","Bombycillidae","audio recording","","40.083333333333","-82.916666666667","","not recorded","USA","Ohio","Franklin","","","Fence row south of Hickory Grove playfield, Blendon Woods Metropolitan Park","","","1971","4","10","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","14373","2","Bombycilla cedrorum","Bombycillidae","audio recording","","40.4","-83.05","","not recorded","USA","Ohio","Delaware","","","Thicket north of Road 2, about 0.5 mi east of Road 1, Delaware Reservoir Wildlife Area","","","1977","5","18","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","15863","6","Bombycilla cedrorum","Bombycillidae","audio recording","","39.333333333333","-82.35","","not recorded","USA","Ohio","Vinton","","","Road 11 picnic area west of dam, Lake Hope State Park","","","1982","5","21","Donald J Borror","not recorded","","SoundRecording","",":"
"BLB","Bird","16519","1","Bombycilla cedrorum","Bombycillidae","audio recording","","40.133333333333","-83.033333333333","","not recorded","USA","Ohio","Franklin","","","Extreme south end of Big Meadows area, Highbanks Metropolitan Park","","","1987","6","2","Donald J Borror","not recorded","","SoundRecording","DJB did not hear these calls while recording, only when played back at 1/2 speed.  Sounds like cricket chirps at 1/2 speed.",":"
"BLB","Bird","21145","4","Bombycilla cedrorum","Bombycillidae","audio recording","","40.05","-83.1","","not recorded","USA","Ohio","Franklin","","","West arm of Hayden Boulevard loop, outer lot in service berry tree, Norwich Township","260","","1996","5","24","Sandra LL Gaunt","not recorded","","SoundRecording","2 pairs of birds with one individual in each feeding second while one or both of pair gave soft trills. Background other = peach faced love bird pet from house and beep from backing up construction truck.",":"
"BLB","Bird","26413","35","Bombycilla garrulus","Bombycillidae","audio recording","","39.996388888889","-111.8425","","not recorded","USA","Utah","Utah","","","Tree over farmhouse, South end of Utah Lake","1401","","1997","1","31","Kevin Colver","not recorded","","SoundRecording","Flock of migratory bird; very dark chestnut undercoverts.",":"
"BLB","Bird","26415","100","Bombycilla garrulus","Bombycillidae","audio recording","","40.145","-111.80638888889","","not recorded","USA","Utah","Utah","","","Lincoln Point, south end of Utah Lake","1388","","1997","1","31","Kevin Colver","not recorded","","SoundRecording","Flock bathing and drinking; more of this flock on field master tape before this cut.",":"
"BLB","Bird","26568","6","Bombycilla cedrorum","Bombycillidae","audio recording","","40.05","-83.1","","not recorded","USA","Ohio","Franklin","","","Residence at 4795 Hayden, in amalanca tree in front yard, Norwich Township","0","","2000","5","24","Sandra LL Gaunt","not recorded","","SoundRecording","",":"
"BLB","Bird","28013","","Bombycilla cedrorum","Bombycillidae","audio recording","","0","-0","","not recorded","unknown","unknown","Unknown","","","Unknown, Unknown","","","1111","1","1","Lang Elliott","not recorded","","SoundRecording","This recording comes from a DAT cassette sent to the BLB by Lang Elliott (Nature Sound Studio).",":"
"BLB","Bird","28424","10","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28425","2","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28426","1","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28427","1","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28428","2","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28429","2","Bombycilla cedrorum","Bombycillidae","audio recording","","40.166666666667","-111.33333333333","","not recorded","USA","Utah","Utah","","","Aspen Grove, Sawmill Canyon","2000","","1995","6","2","Kevin Colver","not recorded","","SoundRecording","Filter number 3 was turned on.",":"
"BLB","Bird","28917","1","Bombycilla cedrorum","Bombycillidae","audio recording","","47.466666666667","-123.85","","not recorded","USA","Washington","Grays Harbor","","","Unknown, Olympic National Park - Willaby Campgrounds","30","","1996","6","17","Kevin Colver","not recorded","","SoundRecording","During digitizing, clips were accepted during end narration only, outside the target signal.  Recordist is not 100% sure of the identification of the target and no written notes were made.  Time of recording (day) is approximate.",":"
"BLB","Bird","29013","","Bombycilla cedrorum","Bombycillidae","audio recording","","47.6","-123.1","","not recorded","USA","Washington","Mason","","","Among Sitka spruce, Olympic National Forest, Hamma Hamma Campground","61","","1996","6","22","Kevin Colver","not recorded","","SoundRecording","",":"
"BLB","Bird","29014","","Bombycilla cedrorum","Bombycillidae","audio recording","","47.6","-123.1","","not recorded","USA","Washington","Mason","","","Among Sitka spruce, Olympic National Forest, Hamma Hamma Campground","61","","1996","6","22","Kevin Colver","not recorded","","SoundRecording","During digitizing, two clips were accepted, one at 78 seconds inside the target signal, and the other outside the target signal during narration.",":"
